addr,chargeTp,cpId,cpNm,cpStat,cpTp,csId,csNm,lat,longi,statUpdatedatetime
"서울특별시 노원구 덕릉로 780 (상계동, 동아불암아파트) 제2주차장 B3 6번",1,6949,완속02,1,03,2640,상계동아불암아파트,37.666731,127.079439,
"서울특별시 노원구 덕릉로 780 (상계동, 동아불암아파트) 제2주차장 B3 6번",1,6948,완속01,1,03,2640,상계동아불암아파트,37.666731,127.079439,
"서울특별시 노원구 덕릉로 780 (상계동, 동아불암아파트) 제2주차장 B3 6번",2,6947,급속01,1,10,2640,상계동아불암아파트,37.666731,127.079439,
전라남도 목포시 연산로 197 (연산동) (실외완전노출)자동차 등록사무소 입구,2,6741,급속01,1,10,2494,자동차등록사무소,34.8131778664547,126.37670965559,
"경기도 하남시 덕풍북로71번길 30 (덕풍동, 제일풍경채) 지하주차장 201동 입구 앞",2,1797,급속01,1,10,546,하남제일풍경채2단지,37.5542659510409,127.197655633762,
"경기도 안산시 단원구 광덕3로 201 (고잔동, 안산고잔3차 푸르지오) B1F 07",1,5361,완속02,1,03,1826,고잔3차푸르지오,37.3136048978306,126.834656872197,
"경기도 안산시 단원구 광덕3로 201 (고잔동, 안산고잔3차 푸르지오) B1F 07",1,5360,완속01,1,03,1826,고잔3차푸르지오,37.3136048978306,126.834656872197,
"경기도 안산시 단원구 광덕3로 201 (고잔동, 안산고잔3차 푸르지오) B1F 07",2,5359,급속01,1,10,1826,고잔3차푸르지오,37.3136048978306,126.834656872197,
"경기도 안산시 상록구 해양1로 30 (사동, 안산고잔7차푸르지오) B1F",2,6232,급속01,6,10,2277,안산고잔7차푸르지오아파트,37.2960416143385,126.818164766168,
"경상남도 양산시 물금읍 오봉로 180 (물금읍, 현대아파트) 101, 102동 사이 주차장",1,3421,완속01,1,03,1121,범어현대 아파트,35.3333896177,129.006802119,
"경상남도 양산시 물금읍 오봉로 180 (물금읍, 현대아파트) 101, 102동 사이 주차장",2,3420,급속01,1,10,1121,범어현대 아파트,35.3333896177,129.006802119,
경상남도 진주시 주약동 156 7동10동 사이 지상주차장,1,3486,완속01,1,03,1142,한주럭키타운,35.17628,128.090592,
경상남도 진주시 주약동 156 7동10동 사이 지상주차장,2,3485,급속01,1,10,1142,한주럭키타운,35.17628,128.090592,
"전라남도 담양군 담양읍 무정로 25 (백동리, 한국전력공사담양지점) (실외완전노출) 지사 우측 주차장",1,261,완속02,1,02,95,담양지사,35.3094042333056,126.98406851966,
"전라남도 담양군 담양읍 무정로 25 (백동리, 한국전력공사담양지점) (실외완전노출) 지사 우측 주차장",1,260,완속01,1,02,95,담양지사,35.3094042333056,126.98406851966,
전라남도 보성군 보성읍 송재로 53 (원봉리) (실외캐노피기설)진입 후 좌측 주차장,1,270,완속02,3,03,98,보성지사,34.76238477388,127.072596248531,
전라남도 보성군 보성읍 송재로 53 (원봉리) (실외캐노피기설)진입 후 좌측 주차장,1,269,완속01,1,02,98,보성지사,34.76238477388,127.072596248531,
서울특별시 송파구 오금로 27길 29 정문 지상주차장 안쪽 끝,1,153,완속02,7,03,114,방이동숙소,37.508808,127.118769,
서울특별시 송파구 오금로 27길 29 정문 지상주차장 안쪽 끝,1,144,완속01,7,03,114,방이동숙소,37.508808,127.118769,
서울특별시 송파구 풍납동 풍성로26길 31 지하1층 (좌) B8 기둥,1,2220,완속01,1,03,692,송파현대힐스테이트,37.531242,127.118256,
경상북도 김천시 모암길 210 지상주차장(좌측),1,1056,완속04,1,03,59,김천지사,36.126467,128.119564,
경상북도 김천시 모암길 210 지상주차장(좌측),1,1055,완속03,1,03,59,김천지사,36.126467,128.119564,
서울특별시 구로구 개봉동 475 지하1층 102동 54번 기둥 뒤,1,3851,완속01,7,03,1280,개봉영화 아파트,37.496393267516844,126.86022798679961,
서울특별시 구로구 개봉동 475 지하1층 102동 54번 기둥 뒤,2,3850,급속01,7,10,1280,개봉영화 아파트,37.496393267516844,126.86022798679961,
경상남도 김해시 신문동 장유로 360 지상주차장(107동 108동 사이),1,2768,완속02,6,03,894,장유쌍용예가1차 아파트,35.1943153673,128.8154748966,
경상남도 김해시 신문동 장유로 360 지상주차장(107동 108동 사이),1,2767,완속01,1,03,894,장유쌍용예가1차 아파트,35.1943153673,128.8154748966,
경상남도 김해시 신문동 장유로 360 지상주차장(107동 108동 사이),2,2766,급속01,1,10,894,장유쌍용예가1차 아파트,35.1943153673,128.8154748966,
"경상남도 창원시 성산구 대정로 99 (남양동, 성원2차아파트) 207동,209동 사이 주차장",2,2783,급속01,1,10,901,성원2차,35.2122577851834,128.70343632517,
전라남도 신안군 안좌면 중부로 708 (대척리) (실외완전노출)안좌변전소 내 주차장,1,277,완속01,1,03,193,안좌변전소,34.742296335391,126.130643214788,
"경상남도 거제시 옥포대첩로 88 (옥포동, 동원,우성빌라트) 지하2층 주차장",1,3499,완속02,1,03,1147,동원우성 빌라트,34.8942161915748,128.697464975708,
"경상남도 거제시 옥포대첩로 88 (옥포동, 동원,우성빌라트) 지하2층 주차장",1,3498,완속01,1,03,1147,동원우성 빌라트,34.8942161915748,128.697464975708,
"경상남도 거제시 탑곡로2길 17 (아주동, 미진참사랑아파트) 관리사무소 앞 지하주차장",1,3501,완속02,1,03,1148,미진참사랑,34.8641505597201,128.694094018013,
"경상남도 거제시 탑곡로2길 17 (아주동, 미진참사랑아파트) 관리사무소 앞 지하주차장",1,3500,완속01,1,03,1148,미진참사랑,34.8641505597201,128.694094018013,
전라남도 무안군 일로읍 청호리 산 23-65(상행) (실외캐노피기설)광주방면국도주차장,2,688,급속02,7,10,242,무안 청호쉼터(광주방면 국도),34.788602,126.515277,
전라남도 무안군 일로읍 청호리 산 23-65(상행) (실외캐노피기설)광주방면국도주차장,2,687,급속01,7,10,242,무안 청호쉼터(광주방면 국도),34.788602,126.515277,
"충북 음성군 맹동면 학예로 55 505동 1,2라인 지하1층주차장 B30",1,2634,완속03,6,03,848,이노밸리 아파트,36.9136564996494,127.54222235735,
"충북 음성군 맹동면 학예로 55 505동 1,2라인 지하1층주차장 B30",1,2633,완속02,1,03,848,이노밸리 아파트,36.9136564996494,127.54222235735,
"충북 음성군 맹동면 학예로 55 505동 1,2라인 지하1층주차장 B30",1,2632,완속01,1,03,848,이노밸리 아파트,36.9136564996494,127.54222235735,
"충북 음성군 맹동면 학예로 55 505동 1,2라인 지하1층주차장 B30",2,2631,급속01,1,10,848,이노밸리 아파트,36.9136564996494,127.54222235735,
"전라남도 나주시 남고문로 36-14 (송월동, 송월주공아파트) 주차장",1,2719,완속03,6,03,877,송월주공 아파트,35.027211428075,126.713997453742,
"전라남도 나주시 남고문로 36-14 (송월동, 송월주공아파트) 주차장",1,2718,완속02,2,03,877,송월주공 아파트,35.027211428075,126.713997453742,
"전라남도 나주시 남고문로 36-14 (송월동, 송월주공아파트) 주차장",1,2717,완속01,2,03,877,송월주공 아파트,35.027211428075,126.713997453742,
"전라남도 나주시 남고문로 36-14 (송월동, 송월주공아파트) 주차장",2,2716,급속01,1,10,877,송월주공 아파트,35.027211428075,126.713997453742,
"충청북도 제천시 풍양로 57 (의림동, 한국전력제천지점) 제천지사 사옥 1층 주차장 정면 위치",1,165,완속02,1,03,53,제천지사,37.139111,128.206598,
"충청북도 제천시 풍양로 57 (의림동, 한국전력제천지점) 제천지사 사옥 1층 주차장 정면 위치",1,164,완속01,6,03,53,제천지사,37.139111,128.206598,
"충청북도 제천시 풍양로 57 (의림동, 한국전력제천지점) 제천지사 사옥 1층 주차장 정면 위치",1,1320,완속03,1,02,53,제천지사,37.139111,128.206598,
경기도 화성시 동탄지성로 405 지하1층 112동 F8번 기둥 옆,2,5391,급속01,1,10,1842,화성태안푸르지오,37.227922,127.043692,
"경기도 용인시 수지구 상현로 101 (상현동, 상현마을수지센트럴아이파크) 5주차장 B1 32~33~34",1,5405,완속03,1,03,1846,수지센트럴아이파크,37.3069053070671,127.082525564382,
"경기도 용인시 수지구 상현로 101 (상현동, 상현마을수지센트럴아이파크) 5주차장 B1 32~33~34",1,5404,완속02,1,03,1846,수지센트럴아이파크,37.3069053070671,127.082525564382,
"경기도 용인시 수지구 상현로 101 (상현동, 상현마을수지센트럴아이파크) 5주차장 B1 32~33~34",1,5403,완속01,1,03,1846,수지센트럴아이파크,37.3069053070671,127.082525564382,
"경기도 용인시 수지구 상현로 101 (상현동, 상현마을수지센트럴아이파크) 5주차장 B1 32~33~34",2,5402,급속01,1,10,1846,수지센트럴아이파크,37.3069053070671,127.082525564382,
대구 북구 침산로21길 24 지하주차장 1층 1-32,1,6364,완속02,1,03,2323,대한동아침산1차무지개아파트,35.8869817568771,128.587770380529,
대구 북구 침산로21길 24 지하주차장 1층 1-32,1,6363,완속01,1,03,2323,대한동아침산1차무지개아파트,35.8869817568771,128.587770380529,
경상남도 창원시 마산회원구 봉암동 봉양로 241 103동앞 주차장,1,6387,완속02,1,03,2329,봉암서광아파트,35.216287,128.612899,
경상남도 창원시 마산회원구 봉암동 봉양로 241 103동앞 주차장,1,6386,완속01,1,03,2329,봉암서광아파트,35.216287,128.612899,
경상남도 창원시 마산회원구 봉암동 봉양로 241 103동앞 주차장,2,6385,급속01,6,10,2329,봉암서광아파트,35.216287,128.612899,
"경상남도 통영시 무전4길 46-8 (무전동, 일성한샘빌라) 53라인 오른쪽 지상주차장",1,6392,완속02,2,03,2332,일성한샘빌라1차,34.858548,128.424269,
"경상남도 통영시 무전4길 46-8 (무전동, 일성한샘빌라) 53라인 오른쪽 지상주차장",1,6391,완속01,1,03,2332,일성한샘빌라1차,34.858548,128.424269,
제주특별자치도 제주시 연동 연삼로 30 주차장,1,6400,완속02,1,03,2336,조양상떼빌,33.4933714551,126.4954874615,
제주특별자치도 제주시 연동 연삼로 30 주차장,1,6399,완속01,1,03,2336,조양상떼빌,33.4933714551,126.4954874615,
대전광역시 유성구 지족동로 124 지하주차장,1,6408,완속02,7,03,2339,노은리슈빌3차아파트,36.384848,127.309115,
대전광역시 유성구 지족동로 124 지하주차장,1,6407,완속01,7,03,2339,노은리슈빌3차아파트,36.384848,127.309115,
대전광역시 유성구 지족동로 124 지하주차장,2,6403,급속01,7,10,2339,노은리슈빌3차아파트,36.384848,127.309115,
강원특별자치도 원주시 개운동 개운로 30 지하3주차장 B1 8면주차칸 맞은편,1,3195,완속02,1,03,1043,개운휴먼시아1단지 아파트,37.338512,127.955194,
강원특별자치도 원주시 개운동 개운로 30 지하3주차장 B1 8면주차칸 맞은편,1,3194,완속01,3,03,1043,개운휴먼시아1단지 아파트,37.338512,127.955194,
강원특별자치도 원주시 개운동 개운로 30 지하3주차장 B1 8면주차칸 맞은편,2,3193,급속01,1,10,1043,개운휴먼시아1단지 아파트,37.338512,127.955194,
강원특별자치도 강릉시 명주로35번길 5 (용강동) 해람중학교 앞 공영주차장,2,5958,급속01,1,10,2107,해람중학교옆 공영주차장,37.7531732050059,128.889427216874,
강원특별자치도 원주시 단구동 치악로 1690 관리사무소 앞,1,5487,완속02,4,03,1879,통일 아파트,37.33284,127.959238,
강원특별자치도 원주시 단구동 치악로 1690 관리사무소 앞,1,5486,완속01,1,03,1879,통일 아파트,37.33284,127.959238,
강원특별자치도 원주시 단계동 로아노크로 15 102동 103동 사이 전기실 뒷편,1,4320,완속01,4,03,1446,코오롱하늘채 아파트,37.343545,127.928793,
강원특별자치도 원주시 단계동 로아노크로 15 102동 103동 사이 전기실 뒷편,2,4319,급속01,1,10,1446,코오롱하늘채 아파트,37.343545,127.928793,
충청북도 청주시 청원구 율량로 77 주중동 대원칸타빌 2차 아파트 지하2층주차장 308동 18 기둥,1,6965,완속03,1,03,2432,대원칸타빌2차아파트,36.673121,127.494253,
충청북도 청주시 청원구 율량로 77 주중동 대원칸타빌 2차 아파트 지하2층주차장 308동 18 기둥,1,6964,완속02,1,03,2432,대원칸타빌2차아파트,36.673121,127.494253,
충청북도 청주시 청원구 율량로 77 주중동 대원칸타빌 2차 아파트 지하2층주차장 308동 18 기둥,1,6963,완속01,1,03,2432,대원칸타빌2차아파트,36.673121,127.494253,
충청북도 청주시 청원구 율량로 77 주중동 대원칸타빌 2차 아파트 지하2층주차장 308동 18 기둥,2,6667,급속01[NR],1,10,2432,대원칸타빌2차아파트,36.673121,127.494253,
경기도 화성시 효행로 846 지하1층 주차장 104동 앞,1,1871,완속03,1,03,566,동문굿모닝힐아파트,37.204934,127.021267,
경기도 화성시 효행로 846 지하1층 주차장 104동 앞,1,1870,완속02,1,03,566,동문굿모닝힐아파트,37.204934,127.021267,
경기도 화성시 효행로 846 지하1층 주차장 104동 앞,1,1869,완속01,1,03,566,동문굿모닝힐아파트,37.204934,127.021267,
경기도 화성시 효행로 846 지하1층 주차장 104동 앞,2,1868,급속01,4,10,566,동문굿모닝힐아파트,37.204934,127.021267,
대구광역시 달서구 도원동 한실로 30 지상주차장(901동-상가 사이),1,4845,완속03,1,03,1639,대곡주공9단지아람마을,35.806931,128.530149,
대구광역시 달서구 도원동 한실로 30 지상주차장(901동-상가 사이),1,4844,완속02,1,03,1639,대곡주공9단지아람마을,35.806931,128.530149,
대구광역시 달서구 도원동 한실로 30 지상주차장(901동-상가 사이),1,4843,완속01,1,03,1639,대곡주공9단지아람마을,35.806931,128.530149,
대구광역시 달서구 도원동 한실로 30 지상주차장(901동-상가 사이),2,4842,급속01,1,10,1639,대곡주공9단지아람마을,35.806931,128.530149,
대구광역시 달서구 유천동 월배로5길 76 지하주차장(216동 옆),2,4846,급속01,1,10,1640,대구월배2차IPARK,35.818176,128.512539,
서울특별시 광진구 광장로5길 25-1 남문 주차장 앞,2,6117,급속02,1,10,2228,장로회신학대학교,37.54945,127.104825,
서울특별시 광진구 광장로5길 25-1 남문 주차장 앞,2,6116,급속01,1,10,2228,장로회신학대학교,37.54945,127.104825,
"경기도 고양시 일산동구 위시티1로 7 (식사동, 위시티블루밍5단지) P1 지하주차장 3층 503동 1.2 27B(파란색)",1,3724,완속03,1,03,1239,위시티블루밍5단지,37.6753270779552,126.811076089139,
"경기도 고양시 일산동구 위시티1로 7 (식사동, 위시티블루밍5단지) P1 지하주차장 3층 503동 1.2 27B(파란색)",1,3723,완속02,1,03,1239,위시티블루밍5단지,37.6753270779552,126.811076089139,
"경기도 고양시 일산동구 위시티1로 7 (식사동, 위시티블루밍5단지) P1 지하주차장 3층 503동 1.2 27B(파란색)",1,3722,완속01,2,03,1239,위시티블루밍5단지,37.6753270779552,126.811076089139,
"경기도 고양시 일산동구 위시티1로 7 (식사동, 위시티블루밍5단지) P1 지하주차장 3층 503동 1.2 27B(파란색)",2,3721,급속01,1,10,1239,위시티블루밍5단지,37.6753270779552,126.811076089139,
"경기도 고양시 덕양구 마상로57번길 58 (주교동, 벽산아파트) 지하주차장 진입 후, 아래층",1,3743,완속01,1,03,1245,주교벽산 아파트,37.6646768539797,126.832721338844,
"서울특별시 서대문구 통일로 344 (홍제동, 무악청구아파트) 지하주차장",1,2532,완속01,2,03,810,무악청구2차 아파트,37.5812596591358,126.95150625398,
울산광역시 동구 전하동 449-10 주차장 진입후 좌측 주차면,2,1225,급속01,6,10,378,전하시장 공영주차장,35.51353497083977,129.4309907235136,
울산광역시 울주군 삼남면 향교로 112 본관건물 고객지원팀 앞 2층 주차장 안,2,452,급속01,7,10,69,서울산지사(공용),35.557884,129.112755,
울산광역시 울주군 삼남면 향교로 112 본관건물 고객지원팀 앞 2층 주차장 안,1,1113,완속03,1,03,69,서울산지사(공용),35.557884,129.112755,
인천광역시 강화군 강화읍 강화대로 278 (갑곳리) 지사 내 고객주차장,2,804,급속01,1,10,264,강화지사,37.741794924278,126.498876835529,
인천광역시 강화군 강화읍 강화대로 278 (갑곳리) 지사 내 고객주차장,1,14015,완속03,1,03,264,강화지사,37.741794924278,126.498876835529,
인천광역시 강화군 강화읍 강화대로 278 (갑곳리) 지사 내 고객주차장,1,12593,완속02,4,03,264,강화지사,37.741794924278,126.498876835529,
경기 양주시 고암길 172-14 801동 지하주차장,1,7353,완속02,1,03,2782,양주덕정 8단지,37.8323510742316,127.075336204174,
경기 양주시 고암길 172-14 801동 지하주차장,1,7352,완속01,1,03,2782,양주덕정 8단지,37.8323510742316,127.075336204174,
경기 양주시 고암길 172-14 801동 지하주차장,2,7351,급속01,1,10,2782,양주덕정 8단지,37.8323510742316,127.075336204174,
전북특별자치도 전주시 완산구 홍산북로 83 지하 3층 주차장(구역 102동 B3 44),2,7603,급속01,1,10,2869,코오롱 스카이타워,35.818101,127.111573,
전북특별자치도 전주시 완산구 홍산북로 83 지하 3층 주차장(구역 102동 B3 44),1,7602,완속01,1,03,2869,코오롱 스카이타워,35.818101,127.111573,
"경기도 고양시 덕양구 도래울로 16 (도내동, 도래울파크뷰(PARK VIEW)) 우측 지하주차장 지하1층 좌측 반지하 B63",1,7779,완속04,7,03,2948,원흥도래울6단지,37.6270001210213,126.868704770415,
"경기도 고양시 덕양구 도래울로 16 (도내동, 도래울파크뷰(PARK VIEW)) 우측 지하주차장 지하1층 좌측 반지하 B63",1,7778,완속03,7,03,2948,원흥도래울6단지,37.6270001210213,126.868704770415,
"경기도 고양시 덕양구 도래울로 16 (도내동, 도래울파크뷰(PARK VIEW)) 우측 지하주차장 지하1층 좌측 반지하 B63",1,7777,완속02,7,03,2948,원흥도래울6단지,37.6270001210213,126.868704770415,
"경기도 고양시 덕양구 도래울로 16 (도내동, 도래울파크뷰(PARK VIEW)) 우측 지하주차장 지하1층 좌측 반지하 B63",1,7776,완속01,7,03,2948,원흥도래울6단지,37.6270001210213,126.868704770415,
"경기도 고양시 덕양구 도래울로 16 (도내동, 도래울파크뷰(PARK VIEW)) 우측 지하주차장 지하1층 좌측 반지하 B63",2,7775,급속01,7,10,2948,원흥도래울6단지,37.6270001210213,126.868704770415,
전북특별자치도 김제시 금성로 83 김제 지사 후면 주차장,1,950,완속05,1,03,130,김제지사(공용),35.800196,126.899239,
전북특별자치도 김제시 금성로 83 김제 지사 후면 주차장,1,949,완속04,1,03,130,김제지사(공용),35.800196,126.899239,
전북특별자치도 김제시 금성로 83 김제 지사 후면 주차장,1,948,완속03,1,03,130,김제지사(공용),35.800196,126.899239,
전북특별자치도 김제시 금성로 83 김제 지사 후면 주차장,1,493,완속02,1,03,130,김제지사(공용),35.800196,126.899239,
전북특별자치도 김제시 금성로 83 김제 지사 후면 주차장,2,492,급속01,1,10,130,김제지사(공용),35.800196,126.899239,
"경상남도 김해시 반룡로 87-12 (삼문동, 갑오마을10단지부영그린타운아파트) 지하주차장(1002~1003동사이)",2,5138,급속01[NR],1,10,1741,장유e그린타운2차부영,35.1907734342,128.8086248439,
"대구광역시 동구 파계로 46 (지묘동, 태왕그린힐즈) 101동 지하주차장",1,6362,완속02,1,03,2322,태왕그린힐즈,35.938917,128.639368,
"대구광역시 동구 파계로 46 (지묘동, 태왕그린힐즈) 101동 지하주차장",1,6361,완속01,1,03,2322,태왕그린힐즈,35.938917,128.639368,
"대구광역시 동구 파계로 46 (지묘동, 태왕그린힐즈) 101동 지하주차장",2,6360,급속01,1,10,2322,태왕그린힐즈,35.938917,128.639368,
충청북도 충주시 용산동 60 용산동 60,2,11318,급속01,1,07,4945,용산상가 공영주차장,36.966928319644,127.934753105533,
부산광역시 강서구 녹산산단262로50번길 53 야외주차장,2,6800,급속01,1,10,2534,녹산산단 공영주차장,35.0840487074,128.8402306044,
"경기도 용인시 기흥구 연원로 49 (보정동, 연원마을성원상떼빌아파트) 제1주차장 B1 1",2,6942,급속01,1,10,2637,연원마을성원아파트,37.3038225904589,127.109905361229,
"울산광역시 울주군 범서읍 대리3길 23 (범서읍, 구영 코아루아파트) 지하1층 주차장 / A33",1,6933,완속02,1,03,2632,구영코아루아파트,35.5686760905,129.248862733,
"울산광역시 울주군 범서읍 대리3길 23 (범서읍, 구영 코아루아파트) 지하1층 주차장 / A33",1,6932,완속01,2,03,2632,구영코아루아파트,35.5686760905,129.248862733,
"경상남도 함안군 가야읍 함안대로 619-4 (도항리, 함안스포츠타운) 제1주차장",2,6725,급속01,6,10,3025,함안공설운동장,35.2801999668858,128.399562284536,
세종특별자치시 달빛1로 158 지하주차장 입구 왼쪽,2,7524,급속01,6,10,2840,범지기마을7단지아파트,36.514515,127.24602,
세종특별자치시 달빛1로 158 지하주차장 입구 왼쪽,1,7523,완속02,1,03,2840,범지기마을7단지아파트,36.514515,127.24602,
세종특별자치시 달빛1로 158 지하주차장 입구 왼쪽,1,7522,완속01,2,03,2840,범지기마을7단지아파트,36.514515,127.24602,
"경기도 의정부시 용현로 72 (용현동, 신도브래뉴지역주택조합아파트) 104동 지하주차장. PK3-(21)",2,7628,급속01,1,10,2876,신도브래뉴아파트,37.7397546414014,127.084070750263,
"경기도 의정부시 용현로 72 (용현동, 신도브래뉴지역주택조합아파트) 104동 지하주차장. PK3-(21)",1,7627,완속03,2,03,2876,신도브래뉴아파트,37.7397546414014,127.084070750263,
"경기도 의정부시 용현로 72 (용현동, 신도브래뉴지역주택조합아파트) 104동 지하주차장. PK3-(21)",1,7626,완속02,2,03,2876,신도브래뉴아파트,37.7397546414014,127.084070750263,
"경기도 의정부시 용현로 72 (용현동, 신도브래뉴지역주택조합아파트) 104동 지하주차장. PK3-(21)",1,7625,완속01,1,03,2876,신도브래뉴아파트,37.7397546414014,127.084070750263,
경기도 수원시 영통구 망포동 영통로 111 제2주차장 306동앞 B1F D2,1,2376,완속03,7,03,755,엘지동수원자이아파트,37.236485,127.057109,
경기도 수원시 영통구 망포동 영통로 111 제2주차장 306동앞 B1F D2,1,2375,완속02,7,03,755,엘지동수원자이아파트,37.236485,127.057109,
경기도 수원시 영통구 망포동 영통로 111 제2주차장 306동앞 B1F D2,1,2374,완속01,7,03,755,엘지동수원자이아파트,37.236485,127.057109,
경기도 수원시 영통구 망포동 영통로 111 제2주차장 306동앞 B1F D2,2,2373,급속01,7,10,755,엘지동수원자이아파트,37.236485,127.057109,
"경기도 남양주시 진접읍 장현천로 8 (장현리, 롯데캐슬아파트) 입구진입 후 왼쪽주차장 101번기둥",1,1503,완속02,1,03,454,진접롯데캐슬 아파트,37.7189732263835,127.186686303864,
"경기도 남양주시 진접읍 장현천로 8 (장현리, 롯데캐슬아파트) 입구진입 후 왼쪽주차장 101번기둥",1,1502,완속01,2,03,454,진접롯데캐슬 아파트,37.7189732263835,127.186686303864,
"경기도 남양주시 진접읍 장현천로 8 (장현리, 롯데캐슬아파트) 입구진입 후 왼쪽주차장 101번기둥",2,1501,급속01,1,10,454,진접롯데캐슬 아파트,37.7189732263835,127.186686303864,
"충청북도 괴산군 칠성면 도정로 61 (도정리, 칠성면사무소) 지상주차장 내",2,6866,급속01,1,10,2588,칠성면사무소,36.788082,127.863855,
서울특별시 강동구 암사동 고덕로19길 30 지하1층,1,6914,완속01,7,03,2623,한강포스파크아파트,37.556032,127.133941,
제주특별자치도 제주시 1100로 2070-61 주차장 입구 오른쪽,2,1458,급속01,4,10,421,한라산국립공원 어리목탐방안내소,33.392437,126.494598,
서울특별시 금천구 가산디지털1로 33-33 지상 주차장 출구측,2,653,급속01,1,10,218,지식산업센터(대륭테크노타운2차),37.468697,126.884634,
제주특별자치도 제주시 매촌2길 71 주차장,1,6922,완속02,1,03,2626,아름아이빌8차,33.5096906808,126.5915210473,
제주특별자치도 제주시 매촌2길 71 주차장,1,6921,완속01,3,03,2626,아름아이빌8차,33.5096906808,126.5915210473,
"제주특별자치도 제주시 월랑북길 18 (노형동, 삼환3차아파트) 주차장",1,3584,완속02,1,03,1188,제주노형삼환3차 아파트,33.4911163965695,126.476064277861,
"제주특별자치도 제주시 월랑북길 18 (노형동, 삼환3차아파트) 주차장",1,3583,완속01,1,03,1188,제주노형삼환3차 아파트,33.4911163965695,126.476064277861,
"제주특별자치도 제주시 정존11길 54 (노형동, 정든마을1단지) 주차장",1,3616,완속03,2,03,1197,제주정든마을1단지LH 아파트,33.4883301876119,126.473930879829,
"제주특별자치도 제주시 정존11길 54 (노형동, 정든마을1단지) 주차장",1,3615,완속02,2,03,1197,제주정든마을1단지LH 아파트,33.4883301876119,126.473930879829,
"제주특별자치도 제주시 정존11길 54 (노형동, 정든마을1단지) 주차장",1,3614,완속01,6,03,1197,제주정든마을1단지LH 아파트,33.4883301876119,126.473930879829,
"제주특별자치도 제주시 정존11길 54 (노형동, 정든마을1단지) 주차장",2,3613,급속01,1,10,1197,제주정든마을1단지LH 아파트,33.4883301876119,126.473930879829,
"제주특별자치도 서귀포시 대정읍 하모중앙로 6 (하모리, 서귀포대정휴먼시아) 서귀포 대정LH아파트 뒤쪽 주차장",1,3652,완속02,1,03,1214,서귀포대정LH 아파트,33.22774467675,126.25160648941,
"제주특별자치도 서귀포시 대정읍 하모중앙로 6 (하모리, 서귀포대정휴먼시아) 서귀포 대정LH아파트 뒤쪽 주차장",1,3651,완속01,1,03,1214,서귀포대정LH 아파트,33.22774467675,126.25160648941,
"제주특별자치도 서귀포시 대정읍 하모중앙로 6 (하모리, 서귀포대정휴먼시아) 서귀포 대정LH아파트 뒤쪽 주차장",2,3650,급속01,1,10,1214,서귀포대정LH 아파트,33.22774467675,126.25160648941,
"제주특별자치도 제주시 선사로2길 13 (삼양일동, 제주 삼양동 유적) 관리사무실 주변",2,709,급속02[VP],1,10,257,제주 삼양 유적지,33.523015,126.588182,
"제주특별자치도 제주시 선사로2길 13 (삼양일동, 제주 삼양동 유적) 관리사무실 주변",2,708,급속01[VP],3,10,257,제주 삼양 유적지,33.523015,126.588182,
"전라남도 순천시 비봉길 6 (조례동, 서해골드빌아파트) (실외완전노출)102동 옆",1,6611,완속02,6,03,2413,순천 서해골드빌,34.971777142213,127.519825920527,
"전라남도 순천시 비봉길 6 (조례동, 서해골드빌아파트) (실외완전노출)102동 옆",1,6610,완속01,6,03,2413,순천 서해골드빌,34.971777142213,127.519825920527,
대구 북구 칠곡중앙대로125길 17 지하1층,1,4712,완속01,2,03,1594,SD아이프라임강북,35.952391327143,128.552092991628,
대구 북구 칠곡중앙대로125길 17 지하1층,2,4711,급속01,1,07,1594,SD아이프라임강북,35.952391327143,128.552092991628,
전북특별자치도 정읍시 수성택지2길 65 지하 주차장,1,6583,완속01,1,03,2403,뉴캐슬아파트,35.578625,126.858051,
"제주특별자치도 제주시 광평동로 66 (노형동, 노형중흥에스클레스) 주차장",1,3522,완속02,1,03,1157,노형지구중흥S클래스 아파트,33.4857484594366,126.467991098382,
"제주특별자치도 제주시 광평동로 66 (노형동, 노형중흥에스클레스) 주차장",1,3521,완속01,1,03,1157,노형지구중흥S클래스 아파트,33.4857484594366,126.467991098382,
"제주특별자치도 제주시 광평동로 66 (노형동, 노형중흥에스클레스) 주차장",2,3520,급속01,1,10,1157,노형지구중흥S클래스 아파트,33.4857484594366,126.467991098382,
강원특별자치도 고성군 간성읍 간성로30번길 14 (신안리) 주차장,1,894,완속01,1,03,328,고성지사,38.3802412741886,128.473195786709,
"충청북도 청주시 서원구 모충로124번길 47 (모충동) 지하주차장(101,102동 사이)",1,4369,완속01,1,03,1468,모충두산한솔 아파트,36.6258830490662,127.477169934348,
"충청북도 청주시 서원구 모충로124번길 47 (모충동) 지하주차장(101,102동 사이)",2,4368,급속01,1,10,1468,모충두산한솔 아파트,36.6258830490662,127.477169934348,
대구광역시 달서구 월성동 상원로 143 지하주차장(103-104동 사이),1,5698,완속03,1,03,1961,월성동삼성래미안 아파트,35.819973,128.528114,
대구광역시 달서구 월성동 상원로 143 지하주차장(103-104동 사이),1,5697,완속02,1,03,1961,월성동삼성래미안 아파트,35.819973,128.528114,
대구광역시 달서구 월성동 상원로 143 지하주차장(103-104동 사이),1,5696,완속01,1,03,1961,월성동삼성래미안 아파트,35.819973,128.528114,
